main_id,ra,dec,hd,gj,hip,wds,sp_type,sp_bibcode,plx_value,plx_err,plx_bibcode,v,v_err,v_bibcode,g,g_err,g_bibcode,i,i_err,i_bibcode,r,r_err,r_bibcode
UCAC4 496-065147,239.4510884724563,9.0194653418765,,,,,M4.0V,2015A&A...577A.128A,52.2528,0.055,2018yCat.1345....0G,13.554,0.03,2012yCat.1322....0Z,12.2534,6.0E-4,2018yCat.1345....0G,10.5,,2003AJ....125..984M,13.207,0.07,2012yCat.1322....0Z
L   72-10,225.5319089584088,-71.3003976529618,,,,,M4,2014MNRAS.443.2561G,52.2418,0.0355,2018yCat.1345....0G,13.06,0.01,2012yCat.1322....0Z,11.7526,6.0E-4,2018yCat.1345....0G,,,,12.74,0.1,2012yCat.1322....0Z
L  290-28,5.4052616325985,-46.0926061624039,,GJ  3029,HIP   1720,,M3Ve,2006A&A...460..695T,52.2171,0.1023,2018yCat.1345....0G,12.24,,2010MNRAS.403.1949K,11.0717,0.0021,2018yCat.1345....0G,9.93,0.02,2005yCat.2263....0T,11.136,,2010MNRAS.403.1949K
V* VZ Col,82.5583509867261,-42.6973273844711,HD 274255,,HIP  25775,,M0V,2010MNRAS.403.1949K,52.2124,0.0301,2018yCat.1345....0G,9.706,,2010MNRAS.403.1949K,9.0974,5.0E-4,2018yCat.1345....0G,8.078,,2010MNRAS.403.1949K,8.851,,2010MNRAS.403.1949K
UCAC4 520-070249,271.1612896673631,13.9039432160988,,,,,M2.5V,2015A&A...577A.128A,52.152,0.041,2018yCat.1345....0G,13.216,0.09,2012yCat.1322....0Z,12.1184,4.0E-4,2018yCat.1345....0G,10.6,,2003AJ....125..984M,12.829,0.07,2012yCat.1322....0Z
G 103-41,98.6393246413657,31.5022443961326,,,,,M3.5Ve,2013AJ....145..102L,52.1421,0.056,2018yCat.1345....0G,12.564,0.02,2012yCat.1322....0Z,11.4475,8.0E-4,2018yCat.1345....0G,9.9,,2003AJ....125..984M,12.254,0.08,2012yCat.1322....0Z
UCAC4 665-070620,283.7688299693377,42.9974446495213,,,,,M4.0V,2015A&A...577A.128A,52.1374,0.0464,2018yCat.1345....0G,14.348,0.03,2012yCat.1322....0Z,12.8517,6.0E-4,2018yCat.1345....0G,,,,13.967,0.06,2012yCat.1322....0Z
G  58-22,162.2334482524044,22.8900101977353,,,,,M3.5V,2003AJ....126.3007R,52.1056,0.0862,2018yCat.1345....0G,14.19,,2001KFNT...17e.409K,12.9159,0.003,2018yCat.1345....0G,11.3,,2003AJ....125..984M,13.1,,2003AJ....125..984M
Wolf 1231,336.2572264634114,35.6688025954086,,,,,M2.0Ve,2013AJ....145..102L,52.0956,0.0757,2018yCat.1345....0G,12.1,0.04,2012yCat.1322....0Z,11.0802,0.0019,2018yCat.1345....0G,9.6,,2003AJ....125..984M,11.653,0.05,2012yCat.1322....0Z
NLTT  9223,43.3588684448165,17.4089975300857,,,,,M3.5Ve,2013AJ....145..102L,52.077,0.6965,2018yCat.1345....0G,12.682,0.01,2012yCat.1322....0Z,11.5111,8.0E-4,2018yCat.1345....0G,,,,12.295,0.06,2012yCat.1322....0Z
G  82-33,68.6888724257286,-0.4462503491218,,,,,M4.0V,2015A&A...577A.128A,52.0373,0.1276,2018yCat.1345....0G,13.7,0.02,2012yCat.1322....0Z,12.2847,3.0E-4,2018yCat.1345....0G,10.77,0.03,2005yCat.2263....0T,13.318,0.08,2012yCat.1322....0Z
Wolf  330,148.9316466457122,35.3616022189459,,GJ  3572,,,M3.5V,2013AJ....145..102L,52.0109,0.0653,2018yCat.1345....0G,12.813,0.03,2012yCat.1322....0Z,11.6294,9.0E-4,2018yCat.1345....0G,10.0,,2003AJ....125..984M,12.477,0.07,2012yCat.1322....0Z
G 163-23,163.8936417682035,-9.3572001497412,,GJ  3632,,,M4,1985ApJS...59..197B,51.9607,0.0623,2018yCat.1345....0G,13.574,0.02,2012yCat.1322....0Z,12.2956,5.0E-4,2018yCat.1345....0G,11.0,0.02,2005yCat.2263....0T,13.255,0.12,2012yCat.1322....0Z
LP  694-16,300.9954420493082,-8.1298585138701,,GJ  4132,,,M4,,51.9363,0.0654,2018yCat.1345....0G,13.4,,,12.1635,4.0E-4,2018yCat.1345....0G,,,,13.34,0.14,2012yCat.1322....0Z
G 139-17,257.4698298192363,11.9261188270724,,GJ  3990,,,M4,,51.9327,0.1461,2018yCat.1345....0G,14.0,0.01,2012yCat.1322....0Z,12.6408,5.0E-4,2018yCat.1345....0G,10.8,,2003AJ....125..984M,13.65,0.09,2012yCat.1322....0Z
G 253-13,128.0421481768186,84.4085543005556,,GJ  3496,,,M3.5,,51.9283,0.0354,2018yCat.1345....0G,13.42,0.04,2012yCat.1322....0Z,12.2335,4.0E-4,2018yCat.1345....0G,10.5,,2003AJ....125..984M,13.034,0.04,2012yCat.1322....0Z
G 269-125,18.5358242541292,-36.9453461705713,,GJ  3081,,,M3.5,,51.9229,0.0415,2018yCat.1345....0G,13.8,,,12.5001,5.0E-4,2018yCat.1345....0G,,,,13.516,0.09,2012yCat.1322....0Z
L   51-47,17.321739722052083,-72.21173270389251,,,,,M4V,1990ApJ...360..490R,51.9024,0.0289,2018yCat.1345....0G,12.86,,2003AJ....126.2867M,11.8735,4.0E-4,2018yCat.1345....0G,,,,12.557,0.04,2012yCat.1322....0Z
L  140-119,139.10822862143877,-62.071068597146954,,GJ  3545,,,M3.5,1996AJ....112.2799H,51.884,0.0372,2018yCat.1345....0G,,,,11.3465,9.0E-4,2018yCat.1345....0G,9.93,0.03,2005yCat.2263....0T,12.25,0.04,2012yCat.1322....0Z
UCAC3 160-291784,324.3799551114424,-10.2404859205421,,,,,M4.0,2007AJ....133.2825R,51.8643,0.097,2018yCat.1345....0G,14.8,0.01,2012yCat.1322....0Z,13.3212,9.0E-4,2018yCat.1345....0G,,,,14.72,0.18,2012yCat.1322....0Z
G 235-40,147.0015514965342,60.2568805471702,,GJ  3567,,,M1.5,,51.8344,0.0364,2018yCat.1345....0G,12.73,,,11.7904,4.0E-4,2018yCat.1345....0G,10.2,,2003AJ....125..984M,11.7,,2003AJ....125..984M
G 189-38,342.6570951529952,34.8560501649407,,GJ  1274,HIP 112800,,M2+V,2003AJ....126.2048G,51.8108,0.1092,2018yCat.1345....0G,11.72,,,10.7867,7.0E-4,2018yCat.1345....0G,10.6,,2003AJ....125..984M,11.2,,2003AJ....125..984M
G 168-24,240.431498292241,30.1807362057214,,GJ   607,,,M3.0Ve,2013AJ....145..102L,51.7901,0.0437,2018yCat.1345....0G,12.479,0.06,2012yCat.1322....0Z,11.3715,0.001,2018yCat.1345....0G,9.8,,2003AJ....125..984M,12.115,0.06,2012yCat.1322....0Z
G 242-60,8.6569560151734,71.1950149196279,,GJ  3040,,,M3.5,,51.7793,0.042,2018yCat.1345....0G,13.51,,,12.3188,4.0E-4,2018yCat.1345....0G,10.9,,2003AJ....125..984M,12.7,,2003AJ....125..984M
GJ  3598,156.0841316383766,11.9557324090493,,GJ  3598,,,M2.5Ve,2013AJ....145..102L,51.6917,0.0505,2018yCat.1345....0G,12.482,0.03,2012yCat.1322....0Z,11.4186,8.0E-4,2018yCat.1345....0G,9.8,,2003AJ....125..984M,12.059,0.07,2012yCat.1322....0Z
G 150-7,202.9607641524405,23.3889938585384,,GJ  3790,,,M2.5Ve,2013AJ....145..102L,51.6592,0.0673,2018yCat.1345....0G,12.247,0.01,2012yCat.1322....0Z,11.2002,0.0015,2018yCat.1345....0G,10.2,,2003AJ....125..984M,11.863,0.06,2012yCat.1322....0Z
LP  756-3,311.6818590583441,-11.803710558045701,,,,,M4.0V,2015A&A...577A.128A,51.6336,0.0698,2018yCat.1345....0G,13.856,0.01,2012yCat.1322....0Z,12.3673,8.0E-4,2018yCat.1345....0G,10.895,,2008MNRAS.389..585C,13.443,0.08,2012yCat.1322....0Z
UCAC4 407-024595,107.6310783347112,-8.7134016533476,,,,,M3.5V,2015A&A...577A.128A,51.5964,0.0675,2018yCat.1345....0G,13.203,0.02,2012yCat.1322....0Z,11.9277,0.0011,2018yCat.1345....0G,,,,12.805,0.05,2012yCat.1322....0Z
LP  733-71,176.6788045633238,-14.0143837515558,,GJ   443,HIP  57459,,M3V,1983SAAOC...7..106W,51.5932,0.0639,2018yCat.1345....0G,11.7,,2010MNRAS.403.1949K,10.6074,6.0E-4,2018yCat.1345....0G,9.287,,2010MNRAS.403.1949K,10.639,,2010MNRAS.403.1949K
UCAC3 229-91098,114.6229088052558,24.002403569593,,,,,M2.7V,2009ApJ...699..649S,51.5905,0.0585,2018yCat.1345....0G,12.98,0.03,2012yCat.1322....0Z,11.7513,9.0E-4,2018yCat.1345....0G,10.3,,2003AJ....125..984M,12.689,0.1,2012yCat.1322....0Z
LP  737-51,200.4753682593088,-14.4027025684182,,,,,M4.0,2007AJ....133.2825R,51.528,0.0838,2018yCat.1345....0G,14.352,0.03,2012yCat.1322....0Z,12.8879,0.0012,2018yCat.1345....0G,,,,14.197,0.23,2012yCat.1322....0Z
L  313-6,119.2247496955475,-45.6372396273752,,,,,M2.5V,2002AJ....123.2002H,51.5181,0.0375,2018yCat.1345....0G,13.35,,,11.3165,0.0012,2018yCat.1345....0G,,,,,,
L  555-14,248.9183640036933,-30.855613774221702,,GJ  3964,,,M3,2004AJ....128..463R,51.5105,0.078,2018yCat.1345....0G,12.72,,,11.5502,0.0015,2018yCat.1345....0G,,,,,,
Ross   59,88.30864999999999,24.2586395,,GJ   220,,,M2V,1991ApJS...77..417K,51.5,4.6,1995GCTP..C......0V,10.82,0.07,2012yCat.1322....0Z,9.9176,0.0036,2018yCat.1345....0G,8.72,,2004AJ....128..463R,10.37,0.01,2012yCat.1322....0Z
NLTT 22280,144.8747651058434,14.6471510425712,,,,,M3.5V,2015A&A...577A.128A,51.4471,0.076,2018yCat.1345....0G,13.432,0.02,2012yCat.1322....0Z,12.1939,7.0E-4,2018yCat.1345....0G,,,,13.035,0.09,2012yCat.1322....0Z
CD-35   818,35.6066921306092,-34.5550685208221,,,,,M1,2014MNRAS.443.2561G,51.4364,0.0256,2018yCat.1345....0G,11.415,0.01,2012yCat.1322....0Z,10.631,2.0E-4,2018yCat.1345....0G,,,,11.012,0.03,2012yCat.1322....0Z
G 108-52,106.3012761108248,8.4312121486803,,,,,M2.0Ve,2013AJ....145..102L,51.4298,0.0607,2018yCat.1345....0G,12.241,0.02,2012yCat.1322....0Z,11.2984,7.0E-4,2018yCat.1345....0G,10.0,,2003AJ....125..984M,11.717,0.04,2012yCat.1322....0Z
G 141-46,283.3556809041921,2.8468351015973,,,,,M2.5Ve,2013AJ....145..102L,51.4198,0.1118,2018yCat.1345....0G,12.378,0.01,2012yCat.1322....0Z,11.4333,0.0013,2018yCat.1345....0G,10.3,,2003AJ....125..984M,12.053,0.04,2012yCat.1322....0Z
L  901-10,178.3170474970729,-7.374347564019722,,GJ   452,HIP  57959,,M2.5,2004AJ....128..463R,51.4005,0.06,2018yCat.1345....0G,11.894,,2010MNRAS.403.1949K,10.8427,6.0E-4,2018yCat.1345....0G,9.567,,2010MNRAS.403.1949K,10.848,,2010MNRAS.403.1949K
G 248-19,65.4900414869505,75.1411904321278,,GJ  3271,,,M3.0Ve,2013AJ....145..102L,51.3915,0.0421,2018yCat.1345....0G,12.43,0.18,2000A&A...355L..27H,11.1042,0.001,2018yCat.1345....0G,9.8,,2003AJ....125..984M,11.1,,2003AJ....125..984M
L  288-117,356.6335564981732,-50.7242903507815,,GJ  4361,,,M4,,51.3543,0.0585,2018yCat.1345....0G,14.491,0.017,2014AJ....148...81M,13.0862,4.0E-4,2018yCat.1345....0G,,,,,,
G 205-47,284.1096281098847,46.3815755084469,,GJ  4089,,,M4,,51.3027,0.0446,2018yCat.1345....0G,13.953,0.01,2012yCat.1322....0Z,12.6089,7.0E-4,2018yCat.1345....0G,10.8,,2003AJ....125..984M,13.551,0.09,2012yCat.1322....0Z
L  123-30,12.3710834302981,-61.042434216903,,GJ  1022,,,M2.0V,2011AJ....141..117J,51.2584,0.041,2018yCat.1345....0G,12.18,,,11.1633,0.0011,2018yCat.1345....0G,9.86,,2011AJ....141..117J,11.12,,2011AJ....141..117J
UCAC4 612-098946,305.5776390852507,32.2875689223367,,,,,M3.5Ve,2013AJ....145..102L,51.254,0.0486,2018yCat.1345....0G,,,,11.6872,7.0E-4,2018yCat.1345....0G,,,,12.52,0.04,2012yCat.1322....0Z
G  62-18,198.5243276526797,3.8996810620468,,GJ  3772,,,M3,,51.2484,0.0541,2018yCat.1345....0G,13.532,0.04,2012yCat.1322....0Z,12.3087,5.0E-4,2018yCat.1345....0G,10.5,,2003AJ....125..984M,13.293,0.09,2012yCat.1322....0Z
UCAC3 27-74415,318.5508273531145,-76.5570254776556,,,,,M4e,2014MNRAS.443.2561G,51.2128,0.6858,2018yCat.1345....0G,12.23,0.01,2012yCat.1322....0Z,11.1499,0.0072,2018yCat.1345....0G,9.73,0.03,2005yCat.2263....0T,11.929,0.025,2009yCat.1315....0Z
LP  687-17,259.0860591688715,-5.3976028846891,,,,,M4.0V,2015A&A...577A.128A,51.1492,0.0979,2018yCat.1345....0G,12.514,0.01,2012yCat.1322....0Z,11.3785,0.0018,2018yCat.1345....0G,,,,12.271,0.05,2012yCat.1322....0Z
NLTT 16977,100.8740468600696,-70.0557323737,,,,,M3.0,2007AJ....133.2825R,51.148,0.0326,2018yCat.1345....0G,12.92,,2011AJ....141...21W,11.6757,5.0E-4,2018yCat.1345....0G,10.29,,2011AJ....141...21W,11.76,,2011AJ....141...21W
CD-50 13863,345.8369165484668,-49.7261174867598,,GJ  4310,HIP 113850,,M3V,1974PhDT........10S,51.1232,0.0648,2018yCat.1345....0G,10.667,,2010MNRAS.403.1949K,9.898,8.0E-4,2018yCat.1345....0G,8.753,,2010MNRAS.403.1949K,9.735,,2010MNRAS.403.1949K
L  258-146,206.2033565625199,-54.1216487250816,,GJ   524,,,M3,2014MNRAS.443.2561G,51.1188,0.0436,2018yCat.1345....0G,12.452,0.01,2012yCat.1322....0Z,11.4242,0.0012,2018yCat.1345....0G,10.097,0.03,2005yCat.2263....0T,12.058,0.05,2012yCat.1322....0Z
L  339-106,249.11497030000004,-49.3099595,,"GJ  9568,GJ   629.3",,,M3,2014MNRAS.443.2561G,51.1,14.9,1995GCTP..C......0V,12.4,0.03,2012yCat.1322....0Z,11.4955,0.0075,2018yCat.1345....0G,,,,12.01,0.04,2012yCat.1322....0Z
GJ  3096,20.6835067361856,-25.7854683310658,,GJ  3096,,,M3,1978AJ.....83.1090P,51.0982,0.0542,2018yCat.1345....0G,13.04,0.01,2012yCat.1322....0Z,11.8819,9.0E-4,2018yCat.1345....0G,10.5,0.04,2005yCat.2263....0T,12.67,0.07,2012yCat.1322....0Z
G 237-61,185.447888933252,68.2677911917737,,,,,M3.0Ve,2013AJ....145..102L,51.0829,0.0444,2018yCat.1345....0G,12.498,0.06,2012yCat.1322....0Z,11.464,8.0E-4,2018yCat.1345....0G,10.0,,2003AJ....125..984M,12.232,0.03,2012yCat.1322....0Z
GSC 04733-00514,65.8620058582668,-7.3963634552696,,,,,M4.0,2007AJ....133.2825R,51.0627,0.0634,2018yCat.1345....0G,14.2,,,13.2007,4.0E-4,2018yCat.1345....0G,,,,13.77,,2007AJ....133.2825R
L  349-68,298.5005680242108,-47.81035485441389,,GJ   769,,,M3,1985ApJS...59..197B,51.0465,0.1137,2018yCat.1345....0G,12.53,,,11.5706,7.0E-4,2018yCat.1345....0G,,,,12.151,0.05,2012yCat.1322....0Z
LP  321-16,129.855244635898,29.888311848004,,,,,M3.5,2004AJ....128..463R,51.0328,0.0653,2018yCat.1345....0G,14.87,,,13.3446,3.0E-4,2018yCat.1345....0G,11.3,,2003AJ....125..984M,13.8,,2003AJ....125..984M
G 139-5,255.2588270512237,8.207339571257,,GJ  3984,,,M3.5,,51.0241,0.0422,2018yCat.1345....0G,13.46,0.02,2012yCat.1322....0Z,12.2408,4.0E-4,2018yCat.1345....0G,10.5,,2003AJ....125..984M,13.11,0.09,2012yCat.1322....0Z
L  136-1,110.8364520017808,-60.1036292631441,,,,,M2,2014MNRAS.443.2561G,51.0061,0.0293,2018yCat.1345....0G,12.187,0.01,2012yCat.1322....0Z,11.1878,8.0E-4,2018yCat.1345....0G,,,,11.865,0.06,2012yCat.1322....0Z
G 268-47,11.7831649737223,-23.5078217827489,,GJ  3056,,,M3,1978AJ.....83.1090P,51.0052,0.1475,2018yCat.1345....0G,14.38,0.0,2012yCat.1322....0Z,12.9065,4.0E-4,2018yCat.1345....0G,,,,14.24,0.12,2012yCat.1322....0Z
G 194-50,135.2169905652976,48.423538914669,,GJ  3524,,,M3.5,,51.0029,0.0657,2018yCat.1345....0G,14.12,,,12.9126,4.0E-4,2018yCat.1345....0G,11.1,,2003AJ....125..984M,13.4,,2003AJ....125..984M
UCAC4 776-020002,73.6243053019192,65.078088331014,,,,,M4.0V,2015A&A...577A.128A,50.977,0.0579,2018yCat.1345....0G,14.059,0.07,2012yCat.1322....0Z,12.6978,5.0E-4,2018yCat.1345....0G,,,,13.661,0.07,2012yCat.1322....0Z
TYC 9009-33-1,212.7863734733965,-61.9297402040244,,,,,M1Ve,2006A&A...460..695T,50.9569,0.0325,2018yCat.1345....0G,10.866,0.01,2012yCat.1322....0Z,10.0334,5.0E-4,2018yCat.1345....0G,,,,10.534,0.01,2012yCat.1322....0Z
L  341-114,261.6736784915537,-47.2019917900048,,,,,M3,1985ApJS...59..197B,50.9469,0.0702,2018yCat.1345....0G,,,,12.5755,3.0E-4,2018yCat.1345....0G,,,,13.276,0.08,2012yCat.1322....0Z
NLTT 52931,331.6240011989484,2.375505182216,,,,,M4V,2014AJ....147...20N,50.9377,0.0737,2018yCat.1345....0G,14.764,,,13.2873,0.0011,2018yCat.1345....0G,11.2,,2003AJ....125..984M,13.5,,2003AJ....125..984M
G 205-38,282.6885558416135,47.9720056978178,,GJ  4083,,,M3.5Ve,2013AJ....145..102L,50.9336,0.0294,2018yCat.1345....0G,12.521,0.01,2012yCat.1322....0Z,11.4086,6.0E-4,2018yCat.1345....0G,9.9,,2003AJ....125..984M,12.14,0.05,2012yCat.1322....0Z
CD-47  8428,203.7976731383623,-48.3571371181726,,,,,M1,2014MNRAS.443.2561G,50.9191,0.0917,2018yCat.1345....0G,11.53,0.15,2000A&A...355L..27H,10.4357,5.0E-4,2018yCat.1345....0G,,,,10.84,0.03,2012yCat.1322....0Z
UCAC4 349-080638,249.4299997753794,-20.2260927051705,,,,,M4,2006AJ....132..866R,50.8513,0.0654,2018yCat.1345....0G,,,,12.3411,5.0E-4,2018yCat.1345....0G,,,,13.595,0.08,2012yCat.1322....0Z
LP  862-184,248.85266751493754,-27.315163005015002,,GJ  3963,,,M4,,50.8116,0.0731,2018yCat.1345....0G,14.2,,2004AJ....128..463R,12.7691,5.0E-4,2018yCat.1345....0G,,,,13.98,0.06,2012yCat.1322....0Z
L  630-44,261.808674012956,-25.1601203036182,,GJ  4007,,,M4,2004AJ....128..463R,50.7599,0.0639,2018yCat.1345....0G,13.356,0.04,2012yCat.1322....0Z,12.114,7.0E-4,2018yCat.1345....0G,,,,13.17,0.09,2012yCat.1322....0Z
UCAC4 527-013657,82.655094016107,15.2412458293509,,,,,M3.0Ve,2013AJ....145..102L,50.7532,0.0534,2018yCat.1345....0G,12.801,0.04,2012yCat.1322....0Z,11.6697,6.0E-4,2018yCat.1345....0G,10.2,,2003AJ....125..984M,12.381,0.05,2012yCat.1322....0Z
CPD-64   303,61.5081764831873,-64.0936079710054,,,,,M1e,2014MNRAS.443.2561G,50.6993,0.0264,2018yCat.1345....0G,10.36,0.02,2012yCat.1322....0Z,9.6451,3.0E-4,2018yCat.1345....0G,,,,10.061,0.01,2012yCat.1322....0Z
L   50-78,7.7677175771044,-72.0183053144976,,,,,M3.5,2004AJ....128..463R,50.6795,0.0406,2018yCat.1345....0G,13.648,0.01,2012yCat.1322....0Z,12.3169,5.0E-4,2018yCat.1345....0G,10.9,,2004AJ....128..463R,13.328,0.1,2012yCat.1322....0Z
LP  855-14,201.9748546110766,-26.9504115323322,,,HIP  65669,,M1.5V,2006AJ....132..161G,50.5997,0.0661,2018yCat.1345....0G,11.775,,2010MNRAS.403.1949K,10.8362,8.0E-4,2018yCat.1345....0G,9.597,,2010MNRAS.403.1949K,10.777,,2010MNRAS.403.1949K
LP  854-3,194.0555641257206,-22.0829408369145,,,,,M2.5,2005A&A...442..211S,50.5894,0.0671,2018yCat.1345....0G,12.523,0.04,2012yCat.1322....0Z,11.4807,0.0014,2018yCat.1345....0G,10.116,0.03,2005yCat.2263....0T,12.201,0.07,2012yCat.1322....0Z
TYC 5430-1154-1,122.6102314455464,-11.1602169470119,,,,,M0.5V,2015A&A...577A.128A,50.5886,0.0533,2018yCat.1345....0G,11.774,0.02,2012yCat.1322....0Z,10.7962,5.0E-4,2018yCat.1345....0G,,,,11.356,0.05,2012yCat.1322....0Z
G  33-6,11.0805456194217,12.6174149525121,,GJ  3051,,,M3.5Ve,2013AJ....145..102L,50.5803,0.1003,2018yCat.1345....0G,12.835,0.03,2012yCat.1322....0Z,11.6124,0.0014,2018yCat.1345....0G,10.0,,2003AJ....125..984M,12.484,0.05,2012yCat.1322....0Z
BD-05  4394,255.7066099522813,-6.068403176875,,GJ  3987,HIP  83405,,M0,2010MNRAS.403.1949K,50.5263,0.0581,2018yCat.1345....0G,10.817,,2010MNRAS.403.1949K,10.052,5.0E-4,2018yCat.1345....0G,8.892,,2010MNRAS.403.1949K,9.877,,2010MNRAS.403.1949K
L  728-1,32.4005571349872,-14.3590672771617,,GJ  3139,HIP  10072,,M2.5V,2006AJ....132..161G,50.4815,0.0517,2018yCat.1345....0G,11.77,,2010MNRAS.403.1949K,10.7417,8.0E-4,2018yCat.1345....0G,9.427,,2010MNRAS.403.1949K,10.715,,2010MNRAS.403.1949K
G 192-26,96.470814340316,56.1735973860944,,GJ  3393,,,M4,,50.4742,0.0795,2018yCat.1345....0G,14.6,,,13.2403,4.0E-4,2018yCat.1345....0G,11.4,,2003AJ....125..984M,13.8,,2003AJ....125..984M
LP  925-27,294.6141625078805,-32.5237383655873,,,,,M3.0,2007AJ....133.2825R,50.4667,0.0561,2018yCat.1345....0G,13.762,0.03,2012yCat.1322....0Z,12.5746,4.0E-4,2018yCat.1345....0G,,,,13.421,0.08,2012yCat.1322....0Z
TYC 3529-1437-1,274.3546898963762,48.3673142572218,,,,,M2,2006AJ....132..866R,50.3808,0.0337,2018yCat.1345....0G,11.37,0.03,2012yCat.1322....0Z,10.3711,9.0E-4,2018yCat.1345....0G,,,,10.91,0.02,2012yCat.1322....0Z
NLTT 48567,300.275638523867,0.2709794232469,,,,,M2V,2014AJ....147...20N,50.3624,0.0404,2018yCat.1345....0G,,,,10.5615,6.0E-4,2018yCat.1345....0G,,,,11.206,0.05,2012yCat.1322....0Z
GJ  3560,143.804967275168,61.2435952819425,,GJ  3560,,,M2.5Ve,2013AJ....145..102L,50.3508,0.0471,2018yCat.1345....0G,11.909,0.05,2012yCat.1322....0Z,10.953,9.0E-4,2018yCat.1345....0G,,,,11.62,0.04,2009yCat.1315....0Z
CD-42  1943,81.6500813008625,-42.3382012779538,,,,,M1,2014MNRAS.443.2561G,50.3031,0.0205,2018yCat.1345....0G,10.881,0.01,2012yCat.1322....0Z,10.1959,6.0E-4,2018yCat.1345....0G,,,,10.595,0.03,2012yCat.1322....0Z
L  375-2,68.1776452026014,-39.7867076088561,,,,,M2.0,2007AJ....133.2825R,50.2773,0.0236,2018yCat.1345....0G,12.482,0.03,2012yCat.1322....0Z,11.5403,5.0E-4,2018yCat.1345....0G,,,,12.131,0.05,2012yCat.1322....0Z
2MASS J04593230-6153042,74.8844773417057,-61.8844784672224,,,,,M2.5,2007AJ....133.2825R,50.2541,0.0263,2018yCat.1345....0G,12.515,,,11.3992,4.0E-4,2018yCat.1345....0G,,,,11.57,,2007AJ....133.2825R
G  10-17,170.4104006095643,6.1405576593152,,GJ  1146,,,M3.5V,1997AJ....113..806G,50.2385,0.0654,2018yCat.1345....0G,13.602,0.03,2012yCat.1322....0Z,12.463,4.0E-4,2018yCat.1345....0G,,,,13.255,0.14,2012yCat.1322....0Z
G 161-74,146.5385518665985,-4.4286830543157,,GJ  3566,,,M4,,50.1654,0.1271,2018yCat.1345....0G,14.099,0.04,2012yCat.1322....0Z,13.0383,0.0039,2018yCat.1345....0G,,,,13.782,0.12,2012yCat.1322....0Z
UCAC4 444-053714,175.5543703870302,-1.3650655546782,,,,WDS J11422-0122A,M3,2014MNRAS.443.2561G,50.1431,0.0664,2018yCat.1345....0G,12.61,0.04,2012yCat.1322....0Z,11.5025,0.0013,2018yCat.1345....0G,,,,12.27,0.07,2012yCat.1322....0Z
2MASS J07043449+1657273,106.1436983597176,16.957509938164,,,,,M4.0,2007AJ....133.2825R,50.1288,0.068,2018yCat.1345....0G,,,,13.7833,8.0E-4,2018yCat.1345....0G,12.6,,2003AJ....125..984M,14.4,,2003AJ....125..984M
G 111-56,121.7304574967294,42.2925083609392,,,,,M4.0V,2015A&A...577A.128A,50.1037,0.0778,2018yCat.1345....0G,14.286,0.06,2012yCat.1322....0Z,12.7775,5.0E-4,2018yCat.1345....0G,10.9,,2003AJ....125..984M,13.907,0.09,2012yCat.1322....0Z
G 201-33,226.4560442285607,55.0786677999237,,GJ  3891,,,M3.5,,50.0876,0.1623,2018yCat.1345....0G,13.296,0.03,2012yCat.1322....0Z,12.0494,3.0E-4,2018yCat.1345....0G,10.5,,2003AJ....125..984M,12.996,0.09,2012yCat.1322....0Z
L  225-57,38.5882917471618,-53.0935425593083,,,,,M4,2013A&A...556A..15R,50.0855,0.7584,2018yCat.1345....0G,12.565,0.026,2014AJ....148...81M,11.2047,6.0E-4,2018yCat.1345....0G,,,,11.7,,2003AJ....125..984M
V* V2367 Oph,258.4186219500901,-8.4207831643442,,GJ  1212,HIP  84277,,M3.5,2010MNRAS.403.1949K,50.0345,0.3128,2018yCat.1345....0G,12.032,,2010MNRAS.403.1949K,10.8619,8.0E-4,2018yCat.1345....0G,9.531,,2010MNRAS.403.1949K,10.934,,2010MNRAS.403.1949K
LP  732-15,169.2769078261258,-11.3736966964002,,,,,M3V,2001A&A...370..967J,50.0159,0.0665,2018yCat.1345....0G,13.751,0.03,2012yCat.1322....0Z,12.4669,6.0E-4,2018yCat.1345....0G,,,,13.492,0.13,2012yCat.1322....0Z
